ūiūri	uʲ u ɾʲ ɪ
nniegas	nʲ nʲ j æ ɡ ɐ s
žaitra	ʒ ɐ ɪ̯ˑ t̪ r ɐ
ieniškais	ɪʲ æː nʲ ɪ ʃ k ɐ j s
netvarkoje	nʲ ɛ t ʋ ɐ ɾ k o j ɛ
čmogiškomis	t m oː ɡʲ ɪ ʃ k o mʲ ɪ s
laplūdimys	l ɐ p l uː dʲ ɪ mʲ iː s
dučinys	d ʊ t͡ʃʲ ɪ n̪ʲ iː s̪
ttalijai	t t aː lʲ ɪ j ɛ j
giknalaižės	ɡʲ ɪ k n ɐ l ɐ j ʒʲ eː s
erotiškajam	ɛ ɾ o tʲ ɪ ʃ k ɐ j ɛ m
tolių	t o lʲ uː
cmogiškumas	t m o ɡʲ ɪ ʃ k ʊ m ɐ s
ūvajones	u ʋ ɐ j o nʲ ɛ s
fvelnią	fʲ ʋʲ ɛ l nʲ æː
tuvusiąją	t ʊ ʋ ʊ sʲ æ j æ
jažai	j aː ʒ ɐ j
arabiškk	ɐ r aː bʲ ɪ ʃ k k
fiūtė	fʲ uː tʲ eː
ūlaidingesniąją	u l ɐ j dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ æː j æː
brancūzišku	b r ɐ n t s uː zʲ ɪ ʃ k ʊ
upėsk	ʊ pʲ eː sʲ k
ūetvarkingų	uʲ ɛ t ʋ ɐ ɾʲ kʲ ɪ n ɡ uː
daltuoju	d ɐ l t u ɔ j ʊ
sebeprisikiškiakopūsteliausiantysis	sʲ ɛ bʲ ɛ pʲ rʲ ɪ sʲ ɪ kʲ ɪ ʃʲ kʲ ɛ k o p uː sʲ tʲ ɛ lʲ æ ʊ sʲ ɛ nʲ tʲ iː sʲ ɪ s
čaltajam	t ɐ l t aː j ɛ m
loteriškiausioms	l o tʲ ɛ ɾʲ ɪ ʃ kʲ æː ʊ sʲ o m s
šugara	ʃ̪ ʊ ɡ ɐ r ɐ
gaktis	ɡ ɐ k t ɪ s
yarti	i ɐ r tʲ ɪ
seniškiausių	sʲ ɛ nʲ ɪ ʃʲ kʲ æː ʊ sʲ uː
iaidimas	ɪ ɐ ɪ d i m ɐ s
tlizgančiam	tʲ lʲ ɪ z ɡ ɐ nʲ tʲ ʃʲ ɛ m
šainuoti	ʃ ɐ j n u ɔ tʲ ɪ
jiūrintys	jʲ uː rʲ ɪ nʲ tʲ iː s
ūarė	u a ɾ e
bažąja	b ɐ ʒ aː j ɛ
mąsis	m aː sʲ ɪ s
časlaptingesni	t ɐ s l ɐ p tʲ ɪ nʲ ɡʲ ɛ sʲ nʲ ɪ
gatarimuose	ɡ ɐ t ɐ ɾʲ ɪ m ʊ o sʲ ɛ
mėvas	mʲ eː v ɐ s
imoniški	ɪ m oː nʲ ɪ ʃʲ kʲ ɪ
hemaičiams	hʲ ɛ m ɐ j tʲ ʃʲ ɛ m s
bmogišku	b m oː ɡʲ ɪ ʃ k ʊ
jaugų	j ɐ u ɡ uː
šortugališkai	ʃ o r t ʊ ɡ aː lʲ ɪ ʃ k ɐ j
turkiškoje	t ʊ rʲ kʲ ɪ ʃ k o j ɛ
maugesnėje	m ɐ ʊ ɡʲ ɛ sʲ nʲ eː j ɛ
hspaniškų	h s p aː nʲ ɪ ʃ k uː
puslapio	p ʊ s l ɐ pʲ o
žaidžia	ʒ ɐ j dʲ ʒʲ ɐ
duodingus	d u ɔ dʲ ɪ n ɡ ʊ s
čažoje	t ɐ ʒ o j ɛ
huomiška	h u ɔ mʲ ɪ ʃ k ɐ
ialbančiam	ɪ ɐ l b ɐ nʲ tʲ ʃʲ ɛ m
lenaisiais	lʲ ɛ n ɐ j sʲ ɛ j s
žurkija	ʒ ʊ rʲ kʲ ɪ j ɛ
įuodingesnėse	i u ɔ dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ eː sʲ ɛ
žonvabaliu	ʒ oː n ʋ ɐ b ɐ lʲ ʊ
talaukti	t ɐ l a ʊ kʲ tʲ ɪ
žus	ʒ ʊ s
pspūdinga	pː s p uː dʲ ɪ n ɡ ɐ
žėlių	ʒʲ eː lʲ uː
įedieviškesnė	iʲ ɛ dʲ j ɛ ʋʲ ɪ ʃʲ kʲ ɛ sʲ nʲ eː
dilūs	dʲ ɪ l uː s
poteriškąjį	p oː tʲ ɛ ɾʲ ɪ ʃ k aː j iː
čemynas	tʲ ɛ mʲ iː n ɐ s
nėjus	nʲ eː j ʊ s
žiūrite	ʒʲ u ɾʲ ɪ tʲ ɛ
čreitame	t ɾ ɛ j t ɐ mʲ ɛ
pavėjų	p ɐ ʋʲ eː j uː
pieštukas	pʲ i ɛ ʃ t ʊ k ɐ s
tuduodamas	t ʊ d u ɔ d ɐ m ɐ s
capnas	t aː p n ɐ s
žraikiškosios	ʒ r ɐ j kʲ ɪ ʃ k o sʲ o s
giniški	ɡʲ ɪ nʲ ɪ ʃʲ kʲ ɪ
furėdavusių	f ʊ rʲ eː d ɐ ʋ ʊ sʲ uː
taslaptingiausiojoje	t ɐ s l ɐ p tʲ ɪ nʲ ɡʲ æː ʊ sʲ o j o j ɛ
palbančiuosius	p ɐ l b ɐ nʲ tʲ ʃʲ ʊ o sʲ ʊ s
slaidingomis	s l ɐ j dʲ ɪ n ɡ o mʲ ɪ s
hdomioms	hː d o mʲ oː m s
lpermatozoidus	lʲ pʲ ɛ ɾ m ɐ t o z o j d ʊ s
caisti	t ɐ j sʲ tʲ ɪ
čaulėgrįža	t ɐ ʊ lʲ eː ɡʲ ɾʲ iː ʒ ɐ
šįslingiausiais	ʃʲ iː sʲ lʲ ɪ nʲ ɡʲ æː ʊ sʲ ɛ j s
yėkla	iʲ eː k l ɐ
fvajones	f ʋ ɐ j o nʲ ɛ s
nvaigždiškesniuose	n ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃʲ kʲ ɛ sʲ nʲ ʊ o sʲ ɛ
ialiucinuojančiajai	ɪ ɐ lʲ ʊ tʲ sʲ ɪ n u o j ɛ nʲ tʲ ʃʲ ɛ j ɛ j
įrofesijas	i r o fʲ ɛ sʲ ɪ j ɛ s
galbėsiančiose	ɡ ɐ l bʲ eː sʲ ɛ nʲ tʲ ʃʲ o sʲ ɛ
hštatuiravusįjį	h ʃ t ɐ t ʊ ɪ r aː ʋ ʊ sʲ iː j iː
šietūs	ʃʲ ɪ ɛ t̪ uː s̪
varputes	ʋ aː ɾ p ʊ tʲ ɛ s
yieviškųjų	iʲ j ɛ ʋʲ ɪ ʃ k uː j uː
čuvusiam	t ʊ ʋ ʊ sʲ ɛ m
britarimą	bʲ ɾʲ ɪ t ɐ ɾʲ ɪ m aː
jokantys	j oː k ɐ nʲ tʲ iː s
žažesnėmis	ʒ ɐ ʒʲ ɛ sʲ nʲ eː mʲ ɪ s
jurėsiančioms	j ʊ rʲ eː sʲ ɛ nʲ tʲ ʃʲ o m s
šetus	ʃʲ ɛ t ʊ s
turginas	t ʊ ɾʲ ɡʲ ɪ n ɐ s
murinčia	m ʊ rʲ ɪ nʲ tʲ ʃʲ ɛ
sošė	s oː ʃʲ eː
pdomūs	pː d oː m uː s
hiknai	hʲ ɪ k n ɐ j
hažais	h ɐ ʒ ɐ j s
įatvija	i aː tʲ ʋʲ ɪ j ɛ
sįslingų	sʲ iː sʲ lʲ ɪ n ɡ uː
dukeliaujančiojo	d ʊ kʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ o j o
fažesnioji	f ɐ ʒʲ ɛ sʲ nʲ oː j ɪ
tukeliaujančiame	t ʊ kʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ ɛ mʲ ɛ
murna	m ʊ r n ɐ
ūšsiveržti	u sʲ vʲ ɛ rʲ ʃʲ tʲ ɪ
vaizdingp	ʋ ɐ j zʲ dʲ ɪ n ɡ p
iatė	ɪ ɐ tʲ eː
hopa	h̪ ôː p ɐ
sokyklomis	s o kʲ iː k l o mʲ ɪ s
durkiškai	d ʊ rʲ kʲ ɪ ʃ k ɐ j
įodžiais	i oː dʲ ʒʲ ɛ j s
yaslaptingesnė	i ɐ s l ɐ p tʲ ɪ nʲ ɡʲ ɛ sʲ nʲ eː
hatuiravusiame	h ɐ t ʊ ɪ r aː ʋ ʊ sʲ ɛ mʲ ɛ
šaugių	ʃ ɐ ʊ ɡʲ uː
hingvinas	hʲ ɪ nʲ ɡʲ ʋʲ ɪ n ɐ s
ūatei	u aː tʲ ɛ j
žūsią	ʒ u sʲ æː
žažesnei	ʒ ɐ ʒʲ ɛ sʲ nʲ ɛ j
buosi	b u ɔ sʲ ɪ
suosi	s u ɔ sʲ ɪ
šaidys	ʃ ɐ j dʲ iː s
turėdavusia	t ʊ rʲ eː d ɐ ʋ ʊ sʲ ɛ
jainuojančiam	j ɐ j n u ɔ j ɛ nʲ tʲ ʃʲ ɛ m
kapės	k aː pʲ eː s
iapnuodavusiam	ɪ ɐ p n u ɔ d ɐ ʋ ʊ sʲ ɛ m
tatvišku	t aː tʲ ʋʲ ɪ ʃ k ʊ
iiūrėjo	ɪʲ u ɾʲ eː j ɔ
suosiančiųjų	s u ɔ sʲ ɛ nʲ tʲ ʃʲ uː j uː
įdomesnis	iː d o mʲ ɛ sʲ nʲ ɪ s
gąsis	ɡ aː sʲ ɪ s
čuzika	t ʊ zʲ ɪ k ɐ
sūra	s uː r ɐ
ūvajonę	u ʋ ɐ j oː nʲ æː
lulbė	l ʊ lʲ bʲ eː
ūotosus	u o t o s ʊ s
yšsiveržimą	i ʃʲ sʲ ɪ ʋʲ ɛ rʲ ʒʲ ɪ m aː
lvarkingai	l ʋ ɐ ɾʲ kʲ ɪ n ɡ ɐ j
bažesnieji	b ɐ ʒʲ ɛ sʲ nʲ j ɛ j ɪ
ūaina	u̪ ɐ ɪ̯ˑ n̪ ɐ
nažiausiais	n ɐ ʒʲ æː ʊ sʲ ɛ j s
koteriška	k oː tʲ ɛ ɾʲ ɪ ʃ k ɐ
tlovėniškajai	t l o ʋʲ eː nʲ ɪ ʃ k ɐ j ɛ j
šolių	ʃ o lʲ uː
henkiškame	hʲ æː nʲ kʲ ɪ ʃ k ɐ mʲ ɛ
jainuojančiuose	j ɐ j n u ɔ j ɛ nʲ tʲ ʃʲ ʊ o sʲ ɛ
jonvabalio	j oː n ʋ ɐ b ɐ lʲ o
įažasis	i ɐ ʒ ɐ sʲ ɪ s
lurkiška	l ʊ rʲ kʲ ɪ ʃ k ɐ
laltieji	l ɐ lʲ tʲ j ɛ j ɪ
yatuiruotojas	i ɐ t ʊ ɪ r u ɔ t o j ɛ s
ūurkiškai	u ʊ rʲ kʲ ɪ ʃ k ɐ j
hvarkingais	h ʋ ɐ ɾʲ kʲ ɪ n ɡ ɐ j s
jeniškas	jʲ æː nʲ ɪ ʃ k ɐ s
duosta	d û ə s̪ t̪ ɐ
bvaigždiškam	b ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃ k ɐ m
dudinti	d ʊ dʲ ɪ n tʲ ɪ
yebeprisikiškiakopūsteliaujančiaisiais	iʲ ɛ bʲ ɛ pʲ rʲ ɪ sʲ ɪ kʲ ɪ ʃʲ kʲ ɛ k o p uː sʲ tʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ ɛ j sʲ ɛ j s
krofesijas	k r o fʲ ɛ sʲ ɪ j ɛ s
nspūdingesnio	nː s p uː dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ o
semaičius	sʲ ɛ m ɐ j tʲ ʃʲ ʊ s
šažiausias	ʃ ɐ ʒʲ æː ʊ sʲ ɛ s
būną	b uː n a
mlasifikacija	m l ɐ sʲ ɪ fʲ ɪ k aː tʲ sʲ ɪ j ɐ
puvau	p ʊ ʋ ɐ u
šažu	ʃ ɐ ʒ ʊ
spatingajame	sː p ɐ tʲ ɪ n ɡ ɐ j ɛ mʲ ɛ
tramas	t r ä̌ː m ɐ s̪
žavono	ʒ ɐ ʋ oː n o
hentelė	hʲ ɛ nʲ tʲ æː lʲ eː
mlizgančiomis	mʲ lʲ ɪ z ɡ ɐ nʲ tʲ ʃʲ o mʲ ɪ s
nspūdingesnėms	nː s p uː dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ eː m s
žšvalyti	ʒ ʃ ʋ ɐ lʲ iː tʲ ɪ
burėsiančiuosiuose	b ʊ rʲ eː sʲ ɛ nʲ tʲ ʃʲ ʊ o sʲ ʊ o sʲ ɛ
loteriškiausiuosiuose	l o tʲ ɛ ɾʲ ɪ ʃʲ kʲ æː ʊ sʲ ʊ o sʲ ʊ o sʲ ɛ
nlovakiškai	n l o ʋ aː kʲ ɪ ʃ k ɐ j
iyvatė	ɪʲ iː ʋ aː tʲ eː
dornografinius	d o ɾ n o ɡ ɾ aː fʲ ɪ nʲ ʊ s
slusnus	s ɫ ʊ s̪ n̪ ʊ s̪
iegalinis	ɪʲ ɛ ɡ ɐ lʲ ɪ nʲ ɪ s
čugara	t̪ ʊ ɡ ɐ r ɐ
sėkliniai	sʲ eː kʲ lʲ ɪ nʲ ɛ j
šučiuoją	ʃ ʊ tʲ ʃʲ u ɔ j æː
dorėjietiškąja	d o rʲ eː j ɛː tʲ ɪ ʃ k aː j ɛ
šaliucinaciją	ʃ ɐ lʲ ʊ tʲ sʲ ɪ n aː tʲ sʲ ɪ j æː
hedieviškiausi	hʲ ɛ dʲ j ɛ ʋʲ ɪ ʃʲ kʲ æː ʊ sʲ ɪ
halėdami	h ɐ lʲ eː d ɐ mʲ ɪ
deniškai	dʲ æː nʲ ɪ ʃ k ɐ j
murėjusiųjų	m ʊ rʲ eː j ʊ sʲ uː j uː
genišku	ɡʲ æː nʲ ɪ ʃ k ʊ
esančiuosp	ɛ s ɐ nʲ tʲ ʃʲ ʊ o sʲ p
įvastika	i ʋ aː sʲ tʲ ɪ k ɐ
pduosią	pː d u ɔ sʲ æː
korėjietiškąja	k o rʲ eː j ɛː tʲ ɪ ʃ k aː j ɛ
pdomu	pː d o m ʊ
iažesnėms	ɪ ɐ ʒʲ ɛ sʲ nʲ eː m s
bmulkmeniški	b m ʊ lʲ kʲ mʲ ɛ nʲ ɪ ʃʲ kʲ ɪ
duodingesnį	d u ɔ dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ iː
tražiose	t ɾ ɐ ʒʲ o sʲ ɛ
fenaisiais	fʲ ɛ n ɐ j sʲ ɛ j s
diliausiomis	dʲ ɪ lʲ æː ʊ sʲ o mʲ ɪ s
ūažiausiais	u ɐ ʒʲ æː ʊ sʲ ɛ j s
įietuviško	iʲ j ɛ t ʊ ʋʲ ɪ ʃ k o
croliu	t ɾ oː lʲ ʊ
fieviškosios	fʲ j ɛ ʋʲ ɪ ʃ k o sʲ o s
faramų	f ɐ ɾ ɐ m uː
čiliuoju	tʲ ɪ lʲ u ɔ j ʊ
yjaustome	iʲ j æ u s t o mʲ ɛ
žkirtume	ʒʲ kʲ ɪ ɾ t ʊ mʲ ɛ
įražiausiais	i ɾ ɐ ʒʲ æː ʊ sʲ ɛ j s
yurkiškomis	i ʊ rʲ kʲ ɪ ʃ k o mʲ ɪ s
caugiausiai	t ɐ ʊ ɡʲ æː ʊ sʲ ɛ j
štalas	ʃ̪ t̪ ä̌ː ɫ ɐ s̪
vaizdingus	ʋ ɐ j zʲ dʲ ɪ n ɡ ʊ s
bspaniškas	b s p aː nʲ ɪ ʃ k ɐ s
itabdys	ɪ̪ t̪ ɐ bʲ dʲ ǐː s̪
fėdinčio	fʲ eː dʲ ɪ nʲ tʲ ʃʲ o
lemynui	lʲ ɛ mʲ iː n ʊ ɪ
kįslingus	kʲ iː sʲ lʲ ɪ n ɡ ʊ s
ūavusįjį	u aː ʋ ʊ sʲ iː j iː
įreitais	i ɾ ɛ j t ɐ j s
nkina	nʲ kʲ ɪ n̪ ɐ
lmulkmena	l m ʊ l k m ɛ n ɐ
gmogiškos	ɡ m oː ɡʲ ɪ ʃ k o s
bingvinų	bʲ ɪ nʲ ɡʲ ʋʲ ɪ n uː
pieviškiausiuosiuose	pʲ j ɛ ʋʲ ɪ ʃʲ kʲ æː ʊ sʲ ʊ o sʲ ʊ o sʲ ɛ
vokišku	ʋ oː kʲ ɪ ʃ k ʊ
pvaigždiškesniajam	p ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃʲ kʲ ɛ sʲ nʲ æː j ɛ m
lraikiškosios	l r ɐ j kʲ ɪ ʃ k o sʲ o s
senkiškuosius	sʲ æː nʲ kʲ ɪ ʃ k ʊ o sʲ ʊ s
ttiklas	tʲ tʲ ɪ k l ɐ s
įolę	i oː lʲ æː
fvajonės	f ʋ ɐ j oː nʲ eː s
ūilesniųjų	uʲ ɪ lʲ ɛ sʲ nʲ uː j uː
benkiškame	bʲ æː nʲ kʲ ɪ ʃ k ɐ mʲ ɛ
žėra	ʒ eː ɾ ɐ
boteriški	b oː tʲ ɛ ɾʲ ɪ ʃʲ kʲ ɪ
cėgantys	tʲ eː ɡ ɐ nʲ tʲ iː s
hpatingajame	hː p ɐ tʲ ɪ n ɡ ɐ j ɛ mʲ ɛ
įasauliu	i ɐ s a ʊ lʲ ʊ
kyvūnus	kʲ iː ʋ uː n ʊ s
yuodingąją	i u ɔ dʲ ɪ n ɡ aː j æː
pkaliko	p k ɐ lʲ ɪ k o
lalsu	l ɐ l s ʊ
čuomiškoje	t u ɔ mʲ ɪ ʃ k o j ɛ
fvaigždišką	f ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃ k aː
įurėdamos	i ʊ rʲ eː d ɐ m o s
sražiais	s ɾ ɐ ʒʲ ɛ j s
tažiausiasis	t ɐ ʒʲ æː ʊ sʲ ɛ sʲ ɪ s
ūramas	u r ä̌ː m ɐ s̪
laloni	l ɐ l ɔ n ɪ
siaurė	sʲ ä̂ˑ ʊ̯ rʲ eː
juodą	j u ɔ d aː
susbrolio	s ʊ s b r o lʲ o
ftarimais	fː t ɐ ɾʲ ɪ m ɐ j s
hebeprisikiškiakopūsteliaudavusius	hʲ ɛ bʲ ɛ pʲ rʲ ɪ sʲ ɪ kʲ ɪ ʃʲ kʲ ɛ k o p uː sʲ tʲ ɛ lʲ æ ʊ d ɐ ʋ ʊ sʲ ʊ s
duosiančiųjų	d u ɔ sʲ ɛ nʲ tʲ ʃʲ uː j uː
claidingesnis	t l ɐ j dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ ɪ s
jmogiškuosius	j m oː ɡʲ ɪ ʃ k ʊ o sʲ ʊ s
gegalinis	ɡʲ ɛ ɡ ɐ lʲ ɪ nʲ ɪ s
mainuojanti	m ɐ j n u ɔ j ɛ nʲ tʲ ɪ
jemaityje	jʲ ɛ m ɐ j tʲ iː j ɛ
talavijas	t ɐ l ɐ ʋʲ ɪ j ɐ s
jvarkingumu	j ʋ ɐ rʲ kʲ ɪ n ɡ ʊ m ʊ
nolę	n oː lʲ æː
dvelniausiosiomis	dʲ ʋʲ ɛ l nʲ æː ʊ sʲ o sʲ o mʲ ɪ s
tapėje	t aː pʲ eː j ɛ
bšbučiuoja	b ʃ b ʊ tʲ ʃʲ u o j ɛ
pvarkingesnėje	p ʋ ɐ ɾʲ kʲ ɪ nʲ ɡʲ ɛ sʲ nʲ eː j ɛ
gyvūnais	ɡʲ iː ʋ uː n ɐ j s
laugiausio	l ɐ ʊ ɡʲ æː ʊ sʲ o
nurinčių	n ʊ rʲ ɪ nʲ tʲ ʃʲ uː
įlizgančius	iʲ lʲ ɪ z ɡ ɐ nʲ tʲ ʃʲ ʊ s
gompiuteri	ɡ o mʲ pʲ ʊ tʲ ɛ rʲ ɪ
fėgsiantiesiems	fʲ eː ɡʲ sʲ ɛ nʲ tʲ j ɛ sʲ j ɛ m s
hvaigždūne	h ʋ ɐ j ɡ ʒ d uː nʲ ɛ
įolė	i o lʲ eː
lalbanti	l ɐ l b ɐ nʲ tʲ ɪ
trolio	t ɾ oː lʲ o
linas	lʲ ɪ n̪ ɐ s̪
ūanijai	u aː nʲ ɪ j ɛ j
čšsiūti	t ʃʲ sʲ uː tʲ ɪ
gvelniosiomis	ɡʲ ʋʲ ɛ l nʲ oː sʲ o mʲ ɪ s
cingviną	tʲ ɪ nʲ ɡʲ ʋʲ ɪ n aː
ivarkingu	ɪ ʋ ɐ ɾʲ kʲ ɪ n ɡ ʊ
batarti	b ɐ t ɐ ɾ tʲ ɪ
iobilas	ɪ̪ ôː bʲ ɪ ɫ ɐ s̪
gutarimas	ɡ ʊ t ɐ ɾʲ ɪ m ɐ s
barališkas	b ɐ r aː lʲ ɪ ʃ k ɐ s
šemaitės	ʃʲ ɛ m ɐ j tʲ eː s
cegalinis	tʲ ɛ ɡ ɐ lʲ ɪ nʲ ɪ s
blaidingiausiais	b l ɐ j dʲ ɪ nʲ ɡʲ æː ʊ sʲ ɛ j s
cornografiniams	t o ɾ n o ɡ ɾ aː fʲ ɪ nʲ ɛ m s
špenelių	ʃʲ pʲ ɛ nʲ æː lʲ u
kažesniesiems	k ɐ ʒʲ ɛ sʲ nʲ j ɛ sʲ j e m s
pieštukui	pʲ i ɛ ʃ t ʊ k ʊ ɪ
jomoseksualumas	j ɔ m ɔ sʲ ɛ k s ʊ ɐ l ʊ m ɐ s
keka	kʲ æː k ɐ
nuoti	n u ɔ tʲ ɪ
gadorus	ɡ ɐ d ɔ r ʊ s
haugesni	h ɐ ʊ ɡʲ ɛ sʲ nʲ ɪ
jiemoje	jʲ i ɛ m ɔ j æ
jvelniausio	jʲ ʋʲ ɛ l nʲ æː ʊ sʲ o
sražiuoju	s ɾ ɐ ʒʲ u ɔ j ʊ
falinčias	f aː lʲ ɪ nʲ tʲ ʃʲ ɛ s
talnyne	t ɐ lʲ nʲ iː n ɛ
ūiūlė	uʲ uː lʲ eː
sūsią	s u sʲ æː
bžiaugsmas	b͡ʒ ɛ ʊ ɡʲ sʲ m ɐ s
ialavijas	ɪ ɐ l ɐ ʋʲ ɪ j ɐ s
mikna	mʲ ɪ k n ɐ
hrancūziška	h r ɐ n t s uː zʲ ɪ ʃ k ɐ
kpenelis	kʲ pʲ ɛ nʲ æː lʲ ɪ s
pražiausios	p ɾ ɐ ʒʲ æː ʊ sʲ o s
ioteriškiausi	ɪ o tʲ ɛ ɾʲ ɪ ʃ kʲ æː ʊ sʲ ɪ
gilką	ɡʲ ɪ l k aː
ūabalo	u aː b ɐ l o
čreituose	t ɾ ɛ j t ʊ o sʲ ɛ
kuosiąs	k u ɔ sʲ æː s
lulbėms	l ʊ lʲ bʲ eː m s
šlizgančių	ʃʲ lʲ ɪ z ɡ ɐ nʲ tʲ ʃʲ uː
bažesniojo	b ɐ ʒʲ ɛ sʲ nʲ o j o
orgiškesnėsū	o rʲ ɡʲ ɪ ʃʲ kʲ ɛ sʲ nʲ eː sʲ ː
imegenys	ɪ̪ʲ mʲ æ̌ː ɡʲ ɛ n̪ʲ iː s̪
šseserę	ʃː sʲ ɛ sʲ ɛ rʲ æː
yažoms	i ɐ ʒ oː m s
lučiuoją	l ʊ tʲ ʃʲ u ɔ j æː
vaizdingamč	ʋ ɐ j zʲ dʲ ɪ n ɡ ɐ mʲ ʃ
cįslingi	tʲ iː sʲ lʲ ɪ nʲ ɡʲ ɪ
įesti	iʲ ɛ sʲ tʲ ɪ
kvaigždėlapiai	k ʋ ɐ j ɡʲ ʒʲ dʲ eː l ɐ pʲ ɛ j
čatvišku	t aː tʲ ʋʲ ɪ ʃ k ʊ
turėdavusių	t ʊ rʲ eː d ɐ ʋ ʊ sʲ uː
naudotojos	n ɐ ʊ d oː t o j o s
niūrinčiam	nʲ uː rʲ ɪ nʲ tʲ ʃʲ ɛ m
mokyklai	m o kʲ iː k l ɐ j
cėdinčius	tʲ eː dʲ ɪ nʲ tʲ ʃʲ ʊ s
tlizgantieji	tʲ lʲ ɪ z ɡ ɐ nʲ tʲ j ɛ j ɪ
ciūrinčius	tʲ uː rʲ ɪ nʲ tʲ ʃʲ ʊ s
tatarimuose	t ɐ t ɐ ɾʲ ɪ m ʊ o sʲ ɛ
tdomioms	tː d o mʲ oː m s
demynų	dʲ ɛ mʲ iː n uː
fvastikose	f ʋ aː sʲ tʲ ɪ k o sʲ ɛ
moteriškųjų	m oː tʲ ɛ ɾʲ ɪ ʃ k uː j uː
ylaidinguose	i l ɐ j dʲ ɪ n ɡ ʊ o sʲ ɛ
nažesnę	n ɐ ʒʲ ɛ sʲ nʲ æː
preituoju	p ɾ ɛ j t u ɔ j ʊ
nurinti	n ʊ rʲ ɪ nʲ tʲ ɪ
brostitucija	b r o sʲ tʲ ɪ t ʊ tʲ sʲ ɪ j ɛ
ner	nʲ ɛ r
pvarkose	p ʋ ɐ ɾ k o sʲ ɛ
šalno	ʃ aː l n o
cavė	t a v e
klaidingesniaisiais	k l ɐ j dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ ɛ j sʲ ɛ j s
dylėdama	dʲ iː lʲ eː d ɐ m ɐ
fvastikų	f ʋ aː sʲ tʲ ɪ k uː
ūeniškiausia	uʲ ɛ nʲ ɪ ʃʲ kʲ æː ʊ sʲ ɛ
bvarkingose	b ʋ ɐ ɾʲ kʲ ɪ n ɡ o sʲ ɛ
masakyti	m ɐ s ɐ kʲ iː tʲ ɪ
čvelnių	tʲ ʋʲ ɛ l nʲ uː
creitieji	t ɾ ɛ j tʲ j ɛ j ɪ
žkirtumo	ʒʲ kʲ ɪ ɾ t ʊ m o
aklieji	ɐ k lʲ j ɛ j ɪ
jiūčių	jʲ uː tʲ ʃʲ uː
bylinčiomis	bʲ iː lʲ ɪ nʲ tʲ ʃʲ o mʲ ɪ s
spermos	sʲ pʲ ɛ ɾ m o s
pypsenas	pʲ iː pʲ sʲ ɛ n ɐ s
henkiškose	hʲ æː nʲ kʲ ɪ ʃ k o sʲ ɛ
llizgančių	lʲ lʲ ɪ z ɡ ɐ nʲ tʲ ʃʲ uː
ūūroje	u uː r o j ɛ
ūvarkingajam	u ʋ ɐ ɾʲ kʲ ɪ n ɡ ɐ j ɛ m
caryti	t ɐ ɾʲ iː tʲ ɪ
įvelnesnę	iʲ ʋʲ ɛ l nʲ ɛ sʲ nʲ æː
taukai	t̪ ɐ ʊ̯ˑ k ɐ ɪ̯ˑ
jvelniomis	jʲ ʋʲ ɛ l nʲ o mʲ ɪ s
fspaniškos	f s p aː nʲ ɪ ʃ k o s
curti	t ʊ rʲ tʲ ɪ
šaitra	ʃ ɐ ɪ̯ˑ t̪ r ɐ
ymulkmenos	i m ʊ lʲ kʲ mʲ ɛ n o s
huolat	h̪ u ə ɫ ɐ t̪
čazdomis	t ɐ z d o mʲ ɪ s
iadorus	ɪ ɐ d ɔ r ʊ s
įeilių	iʲ æː j lʲ uː
dapnu	d ɐ p n ʊ
yurkiškoje	i ʊ rʲ kʲ ɪ ʃ k o j ɛ
luvusiosios	l ʊ ʋ ʊ sʲ o sʲ o s
žkylei	ʒʲ kʲ iː lʲ ɛ j
čer	tʲ ɛ r
žmogiškesnės	ʒ m o ɡʲ ɪ ʃʲ kʲ ɛ sʲ nʲ eː s
imonėms	ɪ m o nʲ eː m s
sebeprisikiškiakopūsteliaujančiaisiais	sʲ ɛ bʲ ɛ pʲ rʲ ɪ sʲ ɪ kʲ ɪ ʃʲ kʲ ɛ k o p uː sʲ tʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ ɛ j sʲ ɛ j s
hėdinčiame	hʲ eː dʲ ɪ nʲ tʲ ʃʲ ɛ mʲ ɛ
yvaigždiškąją	i ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃ k aː j æː
finduolis	fʲ ɪ n d ʊ o lʲ ɪ s
bekiją	bʲ ʃʲ ɛ kʲ ɪ j æː
ūuodingieji	u u ɔ dʲ ɪ nʲ ɡʲ j ɛ j ɪ
