άολοφονώ	a o l o f o n o
ξυγκινητικά	k i ŋ ɟ i n i t i k a
λομάρι	l o m a ɾ i
ζυνουσία	z i n u s i a
ηώδεκα	i o ð e k a
δπερηφάνεια	ð p e r i f a n i a
ωροηγούμενης	o r o i ɣ u m e n i s
δγόρασα	ð ɣ o ɾ a s a
ίαυαρία	i a v a r i a
γκεσεμιοε	ɟ e s e m ɲ e
άούτοις	a u t i s
δτοχάζομαι	ð t o x a z o m e
ίρομαγμένοι	i ɾ o m a ɣ m e n i
ώλιμμένος	o l i m e n o s
προηγούμενων	p r o i ɣ u m e n o n
ερχόμενεέ	e r x o m e n e e
ωσαν	o s a n
πιχαίνομαι	p i ç e n o m e
κωλάρλ	k o l a ɾ l
ἐλιμμένο	e l i m e n o
ήνταποκρίνομαι	i n d a p o k ɾ i n o m e
ωεπεισμένη	o e p i z m e n i
ωυσκολεύομαι	o i s k o l e v o m e
ενημερώσεις	e n i m e r o s i s
σαγκοσμιοποίηση	s a ŋ ɡ o z m i o p i i s i
αίμε	ɛː m e
εγγραφε	e ŋ ɣ r a f e
εγγράφουμί	e ŋ ɣ r a f u m i
εξαπολύουμα	e k s a p o l i u m a
φητώ	f i t o
κοκκινιστέ	k o c i n i s t e
σον	s o n
λπομονωμένων	l p o m o n o m e n o n
χοντρλ	x o d r l
ητενοχωρημένοι	i t e n o x o r i m e n i
σραχνιασμένη	s ɾ a x ɲ a z m e n i
τνέγραψα	t n e ɣ r a p s a
γαμημένξ	ɣ a m i m e n x
πάχα	p a x a
όμικροπ	o m i k r o p
καρδιμ	k a r ð ʝ m
μεταπτώσειξ	m e t a p t o s i x
ταρμάκια	t a ɾ m a c a
ώήφου	o s i f u
έβαψη	e v a p s i
κυράτσλ	c i ɾ a t s l
ναυσικάξ	n a f s i k a x
υιοθετώ	i o θ e t o
σάζω	s a z o
αιπλανή	a i p l a n i
ξρέθηκα	k ɾ e θ i k a
ήναθεματισμένης	i n a θ e m a t i z m e n i s
ζώρων	z o r o n
ψειρατής	p i r a t i s
ξρωτομαγιά	k ɾ o t o m a ʝ a
άαραπάνω	a a ɾ a p a n o
έστρεψκ	e s t ɾ e p s k
κυριακη	c i r ʝ a c i
υλησιάζουμε	i l i s i a z u m e
υπολογητικός	i p o l o ʝ i t i k o s
βπομονωμένα	v p o m o n o m e n a
ιπέροχα	i p e ɾ o x a
καβάλή	k a v a l i
φταγόνας	f t a ɣ o n a s
ίλυσοδεμένα	i l i s o ð e m e n a
γαμώνταλ	ɣ a m o n d a l
αάσανο	a a s a n o
μετάπτωσηϊ	m e t a p t o s i i
λυγκινημένε	l i ŋ ɟ i n i m e n e
ἀυνοδός	a i n o ð o s
τγγίζω	t ŋ ɟ i z o
λωρούς	l o ɾ u s
μητρική	m i t r i c i
ἐοντάρισε	e o n d a ɾ i s e
αεριόδων	a e r i o ð o n
δούλι	ð u l i
ταλς	t a l s
σναδεικνύομαι	s n a ð i k n i o m e
ἀσέβειας	a s e v i a s
γυαλιό	ʝ a ʎ o
εκτέλεσῶ	e k t e l e s o
πγανακτισμένων	p ɣ a n a k t i z m e n o n
ἐρόδοτος	e r o ð o t o s
καλομαθημένωό	k a l o m a θ i m e n o o
γαργάρη	ɣ a ɾ ɣ a ɾ i
ονομάζή	o n o m a z i
φερικλείουμε	f e r i k l i u m e
υκωτία	i k ɔ t i a
υίθος	i i θ o s
ηώνημα	i o n i m a
ζνώριμος	z n o ɾ i m o s
ζολωνικής	z o l o n i c i s
γλώσσμ	ɣ l o s m
εκλέχθηκχ	e k l e x θ i k x
ίεπεισμένων	i e p i z m e n o n
τήμητρα	t i m i t ɾ a
πναγκάζομαι	p n a ŋ ɡ a z o m e
ίόρνη	i ɔ ɾ n i
όνταό	o n d a o
ωαπεινώνομαι	o a p i n o n o m e
άνεπιθύμητος	a n e p i θ i m i t o s
δλείφτηκα	ð l i f t i k a
φυμένων	f i m e n o n
μέδουσπ	m e̞ ð u s p
μιάμισθ	m ɲ a m i s θ
καινοτομίεη	c e n o t o m i e i
κωνσταντίνοζ	k o n s t a n d i n o z
ωλληλοσυγκρούστηκα	o l i l o s i ŋ ɡ r u s t i k a
ἀαυλάκης	a a v l a c i s
γκρεμόω	ɡ r e m o o
ερωτεύτηκπ	e ɾ o t e f t i k p
χορεύουχ	x o ɾ e v u x
ωρωκτικός	o ɾ o k t i k o s
βύργος	v i r ɣ o s
υσακωνικός	i s a k o n i k o s
πνακοινώνω	p n a c i n o n o
δάλλουμε	ð a l u m e
λρμα	l ɾ m a
κινδύνευέ	c i n ð i n e v e
λυμένες	l i m e n e s
αεμπέρδεψα	a s e b e ɾ ð e p s a
πουλί	p u l i
πγνοούμενος	p ɣ n o u m e n o s
εγχ	e ɣ x
ντουμπλάρισκ	d u b l a ɾ i s k
ξποδεικνύω	k p o ð i k n i o
ευσεβείϊ	e f s e v i i
έντρομοό	e n d ɾ o m o o
κιβωτόό	c i v o t o o
ήυχολογική	i s i x o l o ʝ i c i
ευθέωϊ	e f θ e o i
βκουστικός	v k u s t i k o s
ξρίσκω	k ɾ i s k o
ύεριοδική	i e r i o ð i c i
ιφαλιαρίτσα	i f a ʎ a ɾ i t s a
βωτογραφείο	v o t o ɣ r a f i a
κοιτίδά	c i t i ð a
ζωτοβολίδα	z o t o v o l i ð a
ζασανίστρια	z a s a n i s t ɾ i a
ξύσκολα	k i s k o l a
επαρχίαλ	e p a ɾ ç i a l
επιλέγζ	e p i l e ɣ z
υουδαϊσμός	i u ð a i z m o s
ηεκαεννέα	i e k a e n e a
θενέρωτος	θ s e n e ɾ o t o s
οδα	o ð a
αίθους	a i θ u s
αιματοβαμμένες	e m a t o v a m e n e s
κατασκεύασέ	k a t a s c e v a s e
τναλογίστηκα	t n a l o ʝ i s t i k a
δπαρχαιωμένων	ð p a r ç e o m e n o n
έγκυοί	ɛ ŋ ɟ i ɔ i
κολωνία	k o l o n i a
γυρεύμ	ʝ i ɾ e v m
κεφιοζ	c e f ç z
άίδι	a i ð i
αλατισμένα	a l a t i z m e n a
ήποτράπηκε	i p o t ɾ a p i c e
ωψιλον	oː p s i l o n
ίερασμένους	i e r a z m e n u s
ἀύργοι	a i r ʝ i
ψαυαρία	p a v a r i a
έκτοποά	e k t o p o a
μπομπότέ	b o b o t e
ἀωρό	a o ɾ o
υντσα	i n t͡s a
ήαποσταίνω	i s a p o s t e n o
γερόλ	ʝ e ɾ o l
λτέρηση	l t e ɾ i s i
ωαρελθόντος	o a r e l θ o n d o s
φτρατόπεδα	f t ɾ a t o p e ð a
ειλημμένχ	i l i m e n x
ύαγκώνω	i a ŋ ɡ o n o
εντούτοιέ	e n d u t i e
βυνεχίζουμε	v i n e ç i z u m e
ύεράρχη	i e r a r ç i
ἀύσουμε	a i s u m e
ηιεθνισμός	i i e θ n i z m o s
ίυνεχάρη	i i n e x a r i
ίναμένει	i n a m e n i
ξερασμένης	k e r a z m e n i s
δριμμένη	ð r i m e n i
υρε	i ɾ e
υεντάγωνο	i e n d a ɣ o n o
σροηγούμενες	s r o i ɣ u m e n e s
ώυγό	o v ɣ o
επαρχίες	e p a ɾ ç i e s
ίοικίλη	i i c i l i
ήουκούμι	i u k u m i
λαρκάρω	l a ɾ k a ɾ o
έσεισϊ	e s i s i
δαραδέχτηκα	ð a ɾ a ð e x t i k a
μορφέϊ	m ɔ r f ɛ i
κουταλιβ	k u t a ʎ v
θνεπάρκεια	θ n e p a ɾ c i a
ύειραματόζωο	i i r a m a t o z o o
κυριακάτικμ	c i r ʝ a k a t i k m
βύργου	v i r ɣ u
ζαντούρια	z a n d u r ʝ a
άσαμπουκάς	a s a m b u k a s
μάλαμς	m a l a m s
άεριοδικού	a e r i o ð i k u
υόσο	i o s o
φδρυμα	f ð r i m a
ξνακάτεψα	k n a k a t e p s a
ούτωϊ	u t o i
άύργων	a i r ɣ o n
ξικός	k i k o s
κοτσάρη	k o t s a ɾ i
βενίθ	v e n i θ
ωυνεχίζω	o i n e ç i z o
τζένε	d z e n e
ίγιοποιημένοι	i ʝ i o p i i m e n i
κωλάρζ	k o l a ɾ z
δήφο	ð s i f o
ωληθές	o l i θ e s
θνοιξη	θ n i k s i
ήαγωνιά	i a ɣ o ɲ a
ἀρωταγωνιστής	a ɾ o t a ɣ o n i s t i s
καριόλω	k a ɾ ʝ o l o
ἀπομονώνομαι	a p o m o n o n o
λεθαμένο	l e θ a m e n o
αροέβλεψα	a ɾ o e v l e p s a
ύνασκάπτω	i n a s k a p t o
βαρεξετράπη	v a ɾ e k s e t ɾ a p i
ίαράντα	i a ɾ a n d a
άγια	a ʝ i a
θελευταία	θ e l e f t e a
κάλπύ	k a l p u
νυχτερίδθ	n i x t ɛ ɾ i ð θ
αεθαμένος	a e θ a m e n o s
υρωτοβουλία	i ɾ o t o v u l i a
ιϊ	i i
επιδοκιμάστηκῶ	e p i ð o c i m a s t i k o
ψυπάμαι	p i p a m e
φυμβούλιο	f i ɱ v u l i o
ύυνεχίζουμε	i i n e ç i z u m e
ξδικούμε	k ð i k u m e
ψιλολογίες	p i l o l o ʝ i e s
τποδείχθηκε	t p o ð i x θ i c e
νυχτερίδζ	n i x t ɛ ɾ i ð z
φοφίαν	f o f i a n
φηφίο	f s i f i o
κρεβατομουρμούρμ	k ɾ e v a t o m u ɾ m u ɾ m
επείγωώ	e p i ɣ o o
κινέζικμ	c i n e z i k m
ώτεφάνη	o t e f a n i
έκτοποπ	e k t o p o p
μοχλόϊ	m ɔ x l ɔ i
ώίστεψε	o i s t e p s e
ορμούύ	o r m u u
έβαλεκ	e v a l e k
ώλειστηριασμός	o l i s t i r i a z m o s
ηροστατευόμενος	i ɾ o s t a t e v o m e n o s
θάλεις	θ a l i s
σουδαίος	s u ð e o s
ηπταμένη	i p t a m e n i
ἐαιδότοπος	e e ð o t o p o s
αεχνολόγε	a e x n o l o ʝ e
έφραξα	e f r a k s a
γονυπετώμ	ɣ o n i p e t o m
εντύπωσχ	e n d i p o s x
ηπαρχαιωμένους	i p a r ç e o m e n u s
μακαρόνιί	m a k a ɾ o ɲ i
υιλιού	i i ʎ u
άώπα	a o p a
ενρινότητεό	e n r i n o t i t e o
ἀηφιακοί	a s i f i a c i
ήθικότητα	i θ i k o t i t a
ἀγάζω	a ɣ a z o
αρομοκράτης	a ɾ o m o k ɾ a t i s
ήαρέρχομαι	i a ɾ e ɾ x o m e
ωπολογούμαι	o p o l o ɣ u m e
τύνονται	t i n o n d e
ηυελλώδης	i i e l o ð i s
τύσκολος	t i s k o l o s
ώανάη	o a n a i
μαθεύτηκω	m a θ e f t i c o
ξαπουνίζω	k a p u n i z o
ίριακόσια	i ɾ i a k o s ç a
ξωτογραφούμαι	k o t o ɣ r a f u m e
παθιά	p a θ ç a
κινδύνευσϊ	c i n ð i n e f s i
γύροϊ	ʝ i r o i
ήρικόλακας	i ɾ i k o l a k a s
λόγω	l o ɣ o
μήνυμά	m i n i m a
λρελάθηκα	l ɾ e l a θ i k a
υφήγηση	i f i ʝ i s i
θευγαριού	θ e v ɣ a r ʝ u
ἐριμοι	e ɾ i m i
κλεισμένηύ	k l i z m e n i u
περασμένους	p e r a z m e n u s
ίαντρεύομαι	i a n d ɾ e v o m e
λπεδείχθη	l p e ð i x θ i
επικράτειζ	e p i k r a t i z
θέρος	θ e̞ r o̞ s
υεκωλιάζομαι	i s e k o ʎ a z o m e
ήρισίδι	i ɾ i s i ð i
ύωτογραφείο	i o t o ɣ r a f i a
ωσέβειας	o s e v i a s
ζγανακτισμένο	z ɣ a n a k t i z m e n o
όλισβοί	ɔ l i z v ɔ i
ψτυλιανή	p t i ʎ a n i
ιναγκάστηκα	i n a ŋ ɡ a s t i k a
γαμάτμ	ɣ a m a t m
καστοριλ	k a s t o ɾ ʝ l
μυταράλ	m i t a ɾ a l
έριδν	e r i ð n
πάσανο	p a s a n o
μέσῶ	m e s o
ζείσω	z i s o
βλειστάκις	v l i s t a c i s
ύναμμένους	i n a m e n u s
γραδάρί	ɣ ɾ a ð a ɾ i
ύαθμολογημένος	i a θ m o l o ʝ i m e n o s
ζτειμμένοι	z t i m e n i
ττενοχωρήθηκα	t t e n o x o r i θ i k a
ίνέπνευσα	i n e p n e f s a
χαμηλόω	x a m i l o o
προηγούμενοι	p r o i ɣ u m e n i
ἐσεκάριζε	e s e k a ɾ i z e
άυριζαίος	a i ɾ i z e o s
βείνουμε	v i n u m e
ιτεφάνι	i t e f a n i
γερόέ	ʝ e ɾ o e
τποδείχτηκε	t p o ð i x t i c e
ανέξοδος	a n e k s o ð o s
ερχόμενηό	e r x o m e n i o
δημένα	ð s i m e n a
εξαπολύουμω	e k s a p o l i u m o
φοίηση	f i i s i
θγραφος	θ ɣ r a f o s
στάνη	s t a n i
φράδα	f ɾ a ð a
καινοτομίί	c e n o t o m i i
ξγουμένων	k ɣ u m e n o n
σρωτομαγιά	s ɾ o t o m a ʝ a
χτικιύ	x t i c u
ξραχυκύκλωμα	k ɾ a ç i c i k l o m a
δερόψωμων	ð s e r o p s o m o n
τσπερ	t s p e ɾ
ωυθισμένων	o i θ i z m e n o n
ίνακρούουμε	i n a k r u u m e
νόστιμοω	n o s t i m o o
ἀκρεοφαγία	a k ɾ e o f a ʝ i a
ουδαμοε	u ð a m e
άταματία	a t a m a t i a
μοιράστηκε	m i ɾ a s t i k e
μιάμιση	m ɲ a m i s i
ορίστή	o ɾ i s t i
ώερασμένη	o e r a z m e n i
κόκκινεε	k o c i n e e
φηφιακού	f s i f i a k u
ἀπαρχαιωμένοι	a p a r ç e o m e n i
ώκουγα	o k u ɣ a
μαλακισμένϊ	m a l a c i z m e n i
ώωτογραφία	o o t o ɣ r a f i a
ψαξιδεύω	p a k s i ð e v o
δκούσθηκε	ð k u s θ i k e
μεγάλοα	m e ɣ a l o a
βεθαμένα	v e θ a m e n a
θποκλεισμένη	θ p o k l i z m e n i
κανονικόζ	k a n o n i k o z
ἐήμνος	e i m n o s
θρετή	θ r e t i
κουτσομπολιλ	k u t s o b o ʎ l
σνταμώνω	s n d a m o n o
ώιακομιστής	o i a k o m i s t i s
ώωτοβολίδα	o o t o v o l i ð a
χαλάν	x a l a n
σακωνικός	s a k o n i k o s
σύνεται	s i n e t e
μοιράστηκθ	m i ɾ a s t i k θ
άαϊδάκια	a a i ð a c a
πορδή	p o ɾ ð i
ξύργοι	k i r ʝ i
κούκλς	k u k l s
ξηκωμάρα	k i k o m a ɾ a
ιτηθοσκόπιο	i t i θ ɔ s k ɔ p j ɔ
κρύσταλλοα	k r i s t a l o a
ιγγελούδια	i ŋ ɟ e l u ð ʝ a
ίερμοδυναμικό	i e r m o ð i n a m i k o
πνεπαίσθητα	p n e p e s θ i t a
μιάμισμ	m ɲ a m i s m
ιτης	i t i s
γενεάό	ʝ e n e a o
τράσινος	t ɾ a s i n o s
ίαρελθούσης	i a r e l θ u s i s
αάραξα	a a r a k s a
ἐατέρα	e a t e r a
σίνας	s i n a s
ίέρομαι	i e ɾ o m e
νιάτα	ɲ a t a
καινοφανήϊ	c e n o f a n i i
εκτέλεσκ	e k t e l e s k
θέομαι	θ e o m e
κλάσμζ	k l a z m z
πέσβος	p e z v o s
καινοτομίέ	c e n o t o m i e
ωδρύματος	o ð r i m a t o s
ήπετράπησαν	i p e t ɾ a p i s a n
ηίπος	i i p o s
σαραπάνω	s a ɾ a p a n o
ἐγόρασα	e ɣ o ɾ a s a
αντιγράφεις	a n d i ɣ r a f i s
ενοχλητικόί	e n o x l i t i k o i
ξαρελθούσες	k a ɾ e l θ u s e s
ἐυγγενής	e i ŋ ɟ e n i s
ήηφιακά	i s i f i a k a
ἐούναβης	e u n a v i s
χάνέ	x a n e
ψαντούρια	p a n d u r ʝ a
αυκοφάντης	a i k o f a n d i s
θερίπλου	θ e r i p l u
ώορτοκάλι	o o ɾ t o k a l i
ἐυγγράφομαι	e i ŋ ɣ r a f o m e
χίπ	ç i p
γκρεμόα	ɡ r e m o a
ιαθιάς	i a θ ç a s
ψσχυρισμός	p s ç i ɾ i z m o s
φαρελθόν	f a r e l θ o n
τεύγος	t e v ɣ o s
υάρανδος	i a ɾ a n ð o s
μεταφραστήξ	m e t a f ɾ a s t i x
ομοφυλόφιλοϊ	o m o f i l o f i l o i
ἀανεύκολος	a a n e f k o l o s
κρυμμένηθ	k r i m e n i θ
βποκρίνομαι	v p o k ɾ i n o m e
έξοδοε	ɛ k s ɔ ð ɔ e
ζύνομαι	z i n o m e
ἐυγκόπτομε	e i ŋ ɡ o p t o m e
χειμωνιάτικοβ	ç i m o ɲ a t i k o v
χορεύουνά	x o ɾ e v u n a
ροδακίνωά	r o ð a c i n o a
εμπνέθ	e m b n e θ
θτριμμένης	θ t ɾ i m e n i s
τημένου	t s i m e n u
λυσανάγνωστος	l i s a n a ɣ n o s t o s
αγαπημένου	a ɣ a p i m e n u
προηγούμενα	p r o i ɣ u m e n a
ίπόπλους	i p o p l u s
δανία	ð a n i a
βίτες	v i t e s
βκυλίτσα	v c i l i t s a
θιμή	θ i m i
λώρα	l o ɾ a
ηλειστάκις	i l i s t a c i s
ἐυπάμαι	e i p a m e
βγανακτισμένου	v ɣ a n a k t i z m e n u
άηφίσατε	a s i f i s a t e
μινόρῶ	m i n o ɾ o
υποκρύπτομε	i p o k ɾ i p t o m e
θούτοις	θ u t i s
γκεσεμιοχ	ɟ e s e m ɲ x
κυνηγημένη	c i n i ʝ i m e n i
ηίνα	i i n a
πταυροφορία	p t a v ɾ ɔ f ɔ ɾ i a
ψπολογιστικά	p p o l o ʝ i s t i k a
ερρινοτήτωξ	e r i n o t i t o x
πύσω	p i s o
ξίσι	k i s i
υωτογραφούμαι	i o t o ɣ r a f u m e
έραψη	e ɾ a p s i
φνάλυση	f n a l i s i
δεντήκοντα	ð e n d i k o n d a
ακούγομαι	a k u ɣ o m e
ητυλιανός	i t i ʎ a n o s
πραπέζι	p ɾ a p e z i
ιελευταία	i e l e f t e a
χρονιά	x r o ɲ a
κοιτίδή	c i t i ð i
λνακαλώ	l n a k a l o
γελωτοποιόβ	ʝ e l o t o p i o v
κατρουλιβ	k a t ɾ u ʎ v
εκτελα	e k t e l a
κουρελιάστηκω	k u ɾ e ʎ a s t i k o
ιηλεθεατής	i i l e θ e a t i s
καλικάντζαροώ	k a l i k a n d z a ɾ o o
ἐέρνομαι	e e r n o m e
ξγάζω	k ɣ a z o
υεκινάω	i s e c i n o
ώητιάνευε	o i t ç a n e v e
μάστιγα	m a s t i ɣ a
ἀόφος	a s o f o s
ίρωτομαγιά	i ɾ o t o m a ʝ a
φάτρα	f a t ɾ a
κόπού	k o p o u
ντουλάπζ	d u l a p z
ύουκανικόπιτα	i u k a n i k o p i t a
άοροδιαφυγή	a o ɾ o ð ʝ a f i ʝ i
μπανιέρά	b a ɲ e ɾ a
άξιοθρήνητος	a k s i o θ ɾ i n i t o s
σοιπόν	s i p o n
ἀκούγοντας	a k u ɣ o n d a s
άποστειρώνω	a p o s t i ɾ o n o
αίσθημπ	ɛ s θ i m p
εγκαταλείπό	e ŋ ɡ a t a l i p o
ώεράπετρα	o e ɾ a p e t ɾ a
κομεντύ	k o m e d u
ζροσήλθα	z r o s i l θ a
κοκκινιστβ	k o c i n i s t v
σγανακτισμένου	s ɣ a n a k t i z m e n u
θιπλανός	θ i p l a n o s
βραγουδιστής	v ɾ a ɣ u ð i s t i s
κωνσταντό	k o s t a n d o
σναβαθμολογήσεις	s n a v a θ m o l o ʝ i s i s
ύκούστηκε	i k u s t i k e
άάζοντας	a a z o n d a s
καταδύσεις	k a t a ð i s i s
κύησε	c i i s e
ώοροί	o o ɾ i
μάζεψί	m a z e p s i
ωγνάντεψε	o ɣ n a n d e p s e
εκλέχθηκά	e k l e x θ i k a
ήλάκας	i l a k a s
ολόφωτή	o l o f o t i
ώνασκάπτω	o n a s k a p t o
υερμοκοιτίδα	i e r m o c i t i ð a
βέος	v e o s
ελιπ	ɛ ʎ p
μεσαιωνικώά	m e s e o n i k o a
ντετερμινισμχ	d e t e r m i n i z m x
χιονάνθρωποξ	ç ɔ n a n θ ɾ ɔ p ɔ x
χιμπατζήα	ç i m b a n d z i a
ζλητεύω	z l i t e v o
ψαρελθόν	p a r e l θ o n
επιτρέπουμί	e p i t ɾ e p u m i
ίπομονωμένη	i p o m o n o m e n i
δρλανδία	ð ɾ l a n ð i a
ἀιπλανή	a i p l a n i
όλισβολ	ɔ l i z v ɔ l
υομφόλυξ	i o ɱ f o l i x
ομοβροντίε	o m o v ɾ o n d i e
ώπολογισμένα	o p o l o ʝ i z m e n a
ζεκαπέντε	z e k a p e n d e
υυτικού	i i t i k u
δναρμοδιότητα	ð n a ɾ m o ð i o t i t a
χοντρόξ	x o n d ɾ o x
πναρμόδια	p n a ɾ m o ð i a
χρονολογίαή	x r o n o l o ʝ i a i
φοικίλου	f i c i l u
λπαλείφομε	l p a l i f o m e
κλέφτικξ	k l e f t i k x
δντιμετωπίζω	ð n d i m e t o p i z o
καθοριστικώ	k a θ o ɾ i s t i k o
ωναδέχθηκα	o n a ð e x θ i k a
θέρρες	θ e ɾ e s
ατρίβομαι	a t ɾ i v o m e
γιατρεύη	ʝ a t ɾ e v i
δαντασία	ð a n d a s i a
άτέρησης	a t e ɾ i s i s
ζποδεικνύουμε	z p o ð i k n i u m e
ίνακάτωσα	i n a k a t o s a
λατρεύομαι	l a t ɾ e v o m e
ήιθανότητα	i i θ a n o t i t a
ωεβαιώνω	o e v e o n o
ίωμί	i s o m i
φειραματίζομαι	f i ɾ a m a t i z o m e
ηυθισμένος	i i θ i z m e n o s
ζπαρχαιωμένες	z p a r ç e o m e n e s
θαγηνευτικός	θ a ʝ i n ɛ f t i k ɔ s
ἐνθέλληνας	e n θ e l i n a s
ενημερώσεωε	e n i m e r o s e o e
βλατισμένης	v l a t i z m e n i s
ώποστολέας	o p o s t o l e a s
ωράπης	o ɾ a p i s
ἐιπλανή	e i p l a n i
ευρώπό	e v r o p o
ζεράπετρα	z e ɾ a p e t ɾ a
μήνυμλ	m i n i m l
ντετερμινισμώχ	d e t e r m i n i z m o x
λναμμένα	l n a m e n a
γιατή	ʝ a t i
ππαρχαιωμένων	p p a r ç e o m e n o n
χαίτω	ç e t o
καλαμάτζ	k a l a m a t z
φύθος	f i θ ɔ s
ωώσε	o o s e
μάγοπ	m a ɣ ɔ p
ζγγίζω	z ŋ ɟ i z o
μπαρκάρισκ	b a ɾ k a ɾ i s k
ναυτολογίωε	n a f t o l o ʝ i o e
ήποβάλλεται	i p o v a l e t e
θσεβους	θ s e v u s
κούπκ	k u p k
μεταφέρετή	m e t a f e ɾ e t i
ξλάγιασα	k l a ʝ a s a
ζαλτάρισα	z a l t a ɾ i s a
φλληλοσυγκρούστηκα	f l i l o s i ŋ ɡ r u s t i k a
γύροπ	ʝ i r o p
ίερασμένης	i e r a z m e n i s
ηαρασκευάζομαι	i a ɾ a s c e v a z o
ζγαπημένης	z ɣ a p i m e n i s
σπολογιστικά	s p o l o ʝ i s t i k a
θναφιώτικα	θ n a f ç o t i k a
ἀαρελότο	a a ɾ e l o t o
καλμάρς	k a l m a ɾ s
ίντιμετώπισα	i n d i m e t o p i s a
ψεία	p i a
βημαρχεία	v i m a ɾ ç i a
μπαρκάρισέ	b a ɾ k a ɾ i s e
ειλημμένώ	i l i m e n o
λέγετε	l e ʝ e t e
ορίστη	o ɾ i s t i
υόρνη	i ɔ ɾ n i
αυλός	a v l o s
άναπλειστηριασμός	a n a p l i s t i r i a z m o s
φντιπαραβάλλω	f n d i p a ɾ a v a l o
άανταστική	a a n d a s t i ç i
χαλίφηχ	x a l i f i x
δις	ð i s
ώέρε	o e ɾ e
ζναμένει	z n a m e n i
λεντάγωνο	l e n d a ɣ o n o
ξροσφέρω	k ɾ o s f e ɾ o
βρώω	v ɾ o o
βπαρχαιωμένων	v p a r ç e o m e n o n
ύυγγραφής	i i ŋ ɣ r a f i s
υασιλική	i a s i l i c i
ειλημμένεν	i l i m e n e n
ήερμοδυναμικό	i e r m o ð i n a m i k o
θταλικός	θ t a l i k o s
σλείφουμε	s l i f u m e
ώεβαδειά	o e v a ð ʝ a
λορολογία	l o ɾ o l o ʝ i a
άγίους	a ʝ i u s
ἐράμα	e r a m a
κουραστικήμ	k u r a s t i c i m
ύοδοσφαιριστής	i o ð o s f e ɾ i s t i s
αίθουσλ	ɛ θ u s l
τεγγαλικό	t e ŋ ɡ a l i k o
ικουλήκι	i k u l i c i
νόθοό	n o θ o o
ροβέρτοκ	ɾ o v e ɾ t o k
πκρούσθην	p k r u s θ i n
ωαρκελώνη	o a ɾ c e l o n i
καθισμένξ	k a θ i z m e n x
ίοδοσφαιριστής	i o ð o s f e ɾ i s t i s
θραγκφούρτη	θ r a ŋ k f u r t i
ευθείζ	e f θ i z
υερίοδος	i e r i o ð o s
ωμασταν	o m a s t a n
υτρέφω	i t ɾ e f o
ύασιλιάς	i a s i ʎ a s
ἐτα	e t a
μυταράω	m i t a ɾ a o
χαλασμένϊ	x a l a z m e n i
φσεβους	f s e v u s
σουβάλια	s u v a ʎ a
ηημένη	i s i m e n i
ύάλω	i a l o
ξράκος	k ɾ a k o s
λγέρθη	l ʝ e ɾ θ i
πανηγύρι	p a n i ʝ i ɾ i
ἀδιοσυγκρασία	a ð i ɔ s i ŋ ɡ ɾ a s i a
ψγκιστρο	p ŋ ɟ i s t r o
θριμοι	θ ɾ i m i
ἐπασχόλησα	e p a s x o l i s a
κόκκινή	k o c i n i
είχατή	i x a t i
νάνωά	n a n o a
ύαίζουμε	i e z u m e
τνακοινώνω	t n a c i n o n o
καριόληή	k a ɾ ʝ o l i i
αναγκάσθηκα	a n a ŋ ɡ a s θ i k a
μουντόα	m u n d o a
ίεριγράφουμε	i e ɾ i ɣ r a f u m e
μοιρασμένεθ	m i ɾ a z m e n e θ
μεσαιωνικόά	m e s e o n i k o a
ισ'	i s
υσιγγάνος	i s i ŋ ɡ a n o s
ιληθές	i l i θ e s
ύήφο	i s i f o
ίξιοσημείωτα	i k s i o s i m i o t a
κιβωτόϊ	c i v o t o i
προφτάνω	p ɾ ɔ f t a n o
ώολμάω	o o l m a o
πήρα	p i ɾ a
εγγράφν	e ŋ ɣ ɾ a f n
ώιτότητα	o i t o t i t a
ἀάραξα	a a r a k s a
πνθρώπεψε	p n θ ɾ o p e p s e
ἐντε	e d e
γενεάβ	ʝ e n e a v
χειμωνιάτικε	ç i m o ɲ a t i k e
νομίζή	n o m i z i
κούνις	k u ɲ s
διπλανός	ð i p l a n o s
γκιλοτίνϊ	ɟ i l o t i n i
θναφέρω	θ n a f e ɾ o
χιλιάδή	ç i ʎ a ð i
ωητώ	o i t o
υιαβάζω	i ʝ a v a z o
ψαογραφία	p a o ɣ ɾ a f i a
βυγνώμη	v i ɣ n o m i
χάριό	x a r i o
υγιασματάριο	i ʝ a z m a t a r i o
φκολασία	f k ɔ l a s i a
αροκαταβάλουμε	a ɾ o k a t a v a l u m e
χιλιάδμ	ç i ʎ a ð m
ἐσεκάρισα	e s e k a ɾ i s a
θλυσοδεμένης	θ l i s o ð e m e n i s
κουκλίτσβ	k u k l i t s v
μετάφερμ	m e t a f e ɾ m
ύυνδέω	i i n ð e o
εγκατάλειψή	e ŋ ɡ a t a l i p s i
ψαχλαμάρα	p a x l a m a ɾ a
τκροαματικότητα	t k ɾ o a m a t i k o t i t a
ψλίνθους	p l i n θ u s
ήηλεύω	i i l e v o
ύνταποκρίνομαι	i n d a p o k ɾ i n o m e
γένεσηκ	ʝ e n e s i k
ἐερασμένα	e e r a z m e n a
ψρετών	p r e t o n
κορόιδευη	k o ɾ o i̯ ð e v i
ἀατέρων	a a t e r o n
ύίεση	i i e s i
ιποδειχτήκανε	i p o ð i x t i k a n e
