týskaland	t i s k a l a n t
áöngun	a ø y ŋ k ʏ n
frussel	f r ʏ sː ɛ l
ninnbogi	n ɪ n p ɔ j ɪ
yorgarstjóri	ɪ ɔ r k a r s t j o uː r ɪ
þkaðlegur	θ k a ð l ɛː ɣ ʏ r
grænmetp	k r a i n m ɛː t p
aukö	ø yː k ø
sregða	s r ɛ ɣ ð a
ftaðhæfa	f t a ð h a iː v a
heilla	h e i t l a
atvinnt	aː t v ɪ nː t
wela	v ɛː l a
grenny	k r ɛ n ː
predika	pʰ r ɛː t ɪː k a
fiss	f ɪ sː
lolur	l ɔː l ʏ r
zteytill	s t e iː t ɪ t l
oréf	ɔ r j ɛː v
kraftaveri	kʰ r a f t a v ɛ r̥ ɪ
sunnan	s ʏ nː a n
æonur	a ɔː n ʏ r
éerðlaun	j ɛ r ð l ø yː n
yegin	ɪ e iː j ɪ n
hólá	h o u t ː
prúr	p r uː r
úarka	u a r̥ k a
ziljá	s ɪ l j a uː
mæstur	m a i s t ʏ r
wif	v ɪː v
ýák	i a uː k
hvítkáb	xʷ iː t kʰ a uː p
einfaldlegé	e i n f a l t l ɛː ɣ ː
umdæmu	ʏ m t a iː m ʏ
síma	s iː m a
lra	l uː r a
jkólaár	j k o uː l a a uː r
öíkisborgari	œ iː c ɪ s p ɔ r k a r ɪ
damvinna	t a m v ɪ nː a
óðar	oː ð a r
mnarl	m t n a r t l
gígjl	c iː j l
áíst	a i s t
drf	t r v
endurvekjð	ɛ n t ʏ r v ɛː c ð
buglahræða	p ʏ k l a r̥ a iː ð a
viskunn	v ɪ s k ʏ nː
einastx	e iː n a s t s
haldk	h a l t k
yarnalæknir	ɪ a r t n a l a i h k n ɪ r
óöðursystir	o œː ð ʏ r s ɪ s t ɪ r
óæða	o a iː ð a
æprauta	a p r ø yː t a
éroða	jʰ r ɔː ð a
nitari	n ɪː t a r ɪ
dérstakur	t j ɛ r̥ s t aː k ʏ r
zsdís	s uː s t iː s
vinnka	v i ŋ̊ k a
torbjörg	t ɔ r p j œ r k
nkál	n k a uː l
úrentun	uʰ r ɛ n̥ t ʏ n
áeirihluti	a e iː r ɪ l̥ ʏː t ɪ
teiðrétting	t e i ð r j ɛ h t i ŋ k
hlutuo	l̥ ʏː t ʏ ː
úaníel	u aː n i j ɛː l
heppnt	h ɛ h p n t
hjálparö	ç a u l̥ p a r ø
ýótt	i o u h t
mjúpur	m j uː p ʏ r
hjöræ	ç œ r ː
fyf	f ɪː v
húsnæðæ	h uː s n a iː ð ː
köfnunarefnr	kʰ œ p n ʏ n a r ɛ p n r
jös	j œː s
skýli	s c iː l ɪ
ptefna	p t ɛ p n a
hekle	h ɛ h k l ː
þúll	θ u t l
zljóta	s l j o uː t a
ájórðungur	a j o u r ð u ŋ k ʏ r
dafna	t a p p a
ytofnun	ɪ t ɔ p n ʏ n
ájómaostur	a j o uː m a ɔ s t ʏ r
hámarh	h a uː m a r̥ t
ungy	u ŋ k ː
ýkína	i c iː n a
ýkrá	i k r a uː
pólagjöf	p o uː l a c œː v
skrúðganga	s k r u ð k a u ŋ k a
prennisteinn	p r ɛ nː ɪ s t e i t n
bleyta	p l e iː t a
æinalegur	a ɪː n a l ɛː ɣ ʏ r
arkitekö	a r̥ c ɪ tʰ ɛ x ø
ryllilega	r ɪ t l ɪ l ɛː ɣ a
ávæla	a v a iː l a
jeðja	j ɛ ð j a
övaf	œ v aː v
jmerkilegur	j u m ɛ r̥ c ɪ l ɛː ɣ ʏ r
éjófnaður	j j o u p n aː ð ʏ r
vetning	v ɛ h t n i ŋ k
tki	t uː c ɪ
yúnaður	ɪ uː n aː ð ʏ r
wterkur	v t ɛ r̥ k ʏ r
gjú	c a uː
mani	m aː n ɪ
ýói	i o uː ɪ
úemball	u ɛ m p a t l
úakklátur	u a h k l a uː t ʏ r
sofna	s ɔ p n a
þld	θ l t
þerskur	θ ɛ r̥ s k ʏ r
kútui	kʰ uː t ʏ ɪ
átyðja	a t ɪ ð j a
aukl	ø yː c l
æilhjálmur	a ɪ l ç a u l m ʏ r
zvandís	s v a n t iː s
hlýnp	l̥ iː n p
ýæli	i a iː l ɪ
taldís	t a l t iː s
öpítali	œ p iː tʰ aː l ɪ
gáte	k a u h ː
koh	kʰ ɔː t
hreindýý	r̥ e i n t iː ː
þýkt	θ i x t
hamstuæ	h a m s t ʏ ː
hagsælr	h a x s a i l r
dryðja	t r ɪ ð j a
haukuá	h ø yː k ʏ ː
wtranda	v t r a n t a
hagsælt	h a x s a i l t
draust	tʰ r ø y s t
gjögua	c œː ɣ ʏ a
jiðna	j ɪ ð n a
æjó	a j o uː
ítríða	i t r iː ð a
rappír	rʰ a h p iː r
veðvitaður	v ɛ ð v ɪː t aː ð ʏ r
einlægnp	e i n l a i k n p
yeðstjórnendur	ɪ ɛ ð s t j o u r t n ɛ n t ʏ r
úak	u aː k
ptella	p t ɛ lː a
hjálpe	ç a u l̥ p ː
hægut	h a iː ɣ ʏ t
déttindi	t j ɛ h t ɪ n t ɪ
hrafn	r̥ a p n
zmekklegur	s m ɛ h k l ɛː ɣ ʏ r
túrkál	t u r̥ kʰ a uː l
ntalska	nː tʰ a l s k a
gróðuy	k r o uː ð ʏ ː
þorgunverður	θ ɔ r k ʏ n v ɛ r ð ʏ r
þafna	θ a p p a
zeisa	s e iː s a
ílástur	i l a u s t ʏ r
ftdráttur	fː t t r a u h t ʏ r
lryti	l r ɪː t ɪ
hundrað	h ʏ n t r aː ð
inngriy	ɪ nː k r ɪː ː
áeigubíll	a e iː ɣ ʏ p i t l
zörumerki	s œː r ʏ m ɛ r̥ c ɪ
þótt	θ o u h t
ztephensen	s t ɛː f ɛ n s ɛ n
mór	m o uː r
vrósenta	vʰ r o uː s ɛ n̥ t a
alaskaösú	aː l a s k a œ s ː
bérstaklega	p j ɛ r̥ s t aː k l ɛː ɣ a
zauðgun	s ø y ð k ʏ n
bamkeppni	p a m cʰ ɛ h p n ɪ
átafa	a t aː v a
gjá	c a uː
wakobína	v aː kʰ ɔː p iː n a
blakur	p t l aː k ʏ r
éeiling	j e iː l i ŋ k
záningur	sʰ a uː n i ŋ k ʏ r
rýfluga	r iː f l ʏː ɣ a
rmíð	r m iː ð
óiðskiptavinur	o ɪ ð s k ɪ f t a v ɪː n ʏ r
éalla	j a t l a
tann	t a nː
konup	kʰ ɔː n ʏ p
ælautur	a l ø yː t ʏ r
ænæfríður	a t n a iː f r iː ð ʏ r
nólsetur	n o u l s ɛː t ʏ r
jund	j ʏ n t
viltaka	vʰ ɪː l tʰ aː k a
éamur	j aː m ʏ r
fark	f a r̥ k
óaldur	o a l t ʏ r
nyngja	n i ɲ c a
deysla	t e i s t l a
klósetó	kʰ l o uː s ɛ h ː
hrækjð	r̥ a iː c ð
wkutæki	vː k ʏ tʰ a iː c ɪ
úitur	u ɪː t ʏ r
öturla	œ t ʏ r t l a
klukkö	kʰ l ʏ h k ø
delmegun	t ɛ l m ɛː ɣ ʏ n
ooða	ɔ ɔː ð a
ékipaskurður	j c ɪː p a s k ʏ r ð ʏ r
wtærðfræði	v t a i r ð f r a iː ð ɪ
yrísund	ɪʰ r iː s ʏ n t
tópa	t o uː p a
æók	a o uː k
nvíkja	n v iː c a
zæra	s a iː r a
jkráning	j k r a uː n i ŋ k
öriður	œ r ɪː ð ʏ r
guðleysý	k v ʏ ð l e iː s ː
lylgd	l ɪ l t
nóley	n o uː l e iː
öran	œː r aː n
úynja	u ɪ n j a
hamstuo	h a m s t ʏ ː
úeikur	u e iː k ʏ r
mjók	m j o uː k
lonur	l ɔː n ʏ r
þnarl	θ t n a r t l
vekkja	v ɛ h c a
worn	v ɔ r t n
mandamæri	m a n t a m a iː r ɪ
ræmi	r a iː m ɪ
álogaveiki	a l ɔː ɣ a v e iː c ɪ
áauf	a ø yː v
þran	θː r aː n
hrygnl	r̥ ɪ k n l
weikkona	v e iː k kʰ ɔː n a
nundi	n ʏ n t ɪ
parla	p a r t l a
gróðý	k r o uː ð ː
dínn	t i t n
yórólfur	ɪ o uː r o u l v ʏ r
hrossakjöx	r̥ ɔ sː a cʰ œː s
ljúkur	l j uː k ʏ r
reðurfræði	r e ɛ̯ ð ʏ r f r a i̯ ð ɪ
oöf	ɔʰ œː v
binnka	p i ŋ̊ k a
oastur	ɔ a s t ʏ r
rótbolti	r o uː t p ɔ l̥ t ɪ
pstralía	p u s t r a l iː j a
næta	n a iː t a
þönnukaka	θʰ œ nː ʏ kʰ aː k a
þilmundur	θ ɪ l m ʏ n t ʏ r
eyðö	e iː ð ø
rlag	r t l aː ɣ
töggjöf	t œ ɣ c œː v
bema	p ɛː m a
íölta	i œ l̥ t a
öammi	œ a mː ɪ
vál	v a uː l
roreldrar	r ɔː r ɛ l t r a r
dortíð	t ɔ r̥ tʰ iː ð
zágaður	s a uː a ð ʏ r
éargfaldur	j a r k f a l t ʏ r
aldin	a l t ɪ n
nálsháttur	n a u l s h a u h t ʏ r
rönd	r œ n t
nrúr	n r uː r
mýfi	m iː v ɪ
puglahræða	p ʏ k l a r̥ a iː ð a
húsfreyjð	h uː s f r e iː j ð
lómull	l o uː m ʏ t l
zótbolti	s o uː t p ɔ l̥ t ɪ
eingöngö	e i n k ø y ŋ k ø
æita	a ɪː t a
piddari	p ɪ tː a r ɪ
hliý	l̥ ɪː ː
undirlendö	ʏ n t ɪ r l ɛ n t ø
éökkur	j œ h k ʏ r
litlaus	l ɪ h t l ø yː s
nlía	nː l iː j a
íramlengja	i r a m l e i ɲ c a
handbóð	h a n t p o uː ð
klukkustunl	kʰ l ʏ h k ʏ s t ʏ n l
klám	kʰ l a uː m
ájórði	a j o u r ð ɪ
særdómur	s a i r t o uː m ʏ r
nilvitnun	nʰ ɪ l v ɪ h t n ʏ n
áland	a l a n t
aðilb	aː ð ɪ l p
döluverður	tʰ œː l ʏ v ɛ r ð ʏ r
sóðurmál	s o uː ð ʏ r m a uː l
núri	n uː r ɪ
heilbrigðú	h e i l p r ɪ ɣ ð ː
bkortur	p k ɔ r̥ t ʏ r
glæx	k l a iː s
hæstiréttuö	h a i s t ɪ r j ɛ h t ʏ ø
íæstur	i a i s t ʏ r
óitkagreni	o ɪː t k a k r ɛː n ɪ
innihall	ɪ nː ɪ h a l l
éinnihluti	j ɪ nː ɪ l̥ ʏː t ɪ
tkýla	t c iː l a
psbjörn	pː s p j œ r t n
lkemmtilegur	l k ɛ m̥ t ɪ l ɛː ɣ ʏ r
zitja	s ɪː t j a
tetla	t ɛ h t l a
mjarga	m j a r k a
kolefnó	kʰ ɔː l ɛ p n ː
ötunda	œ t ʏ n t a
poð	p ɔː ð
wíga	v iː ɣ a
heimspekt	h e i m s p ɛː c t
éörungur	j œː r u ŋ k ʏ r
ódd	o tː
trásögn	t r a uː s œ k n
úifreið	u ɪ v r e iː ð
ooðna	ɔ ɔ ð n a
hóteæ	h o uː t ɛ ː
pmári	p m a uː r ɪ
tám	t a uː m
war	v aː r
sleyta	s l e iː t a
ljúfa	l j uː v a
dápa	t a uː p a
tórunn	t o uː r ʏ nː
yólivía	ɪ o uː l ɪ v iː j a
alde	a l t ː
áiltekt	aʰ ɪː l tʰ ɛ x t
wtinnastör	v t ɪ nː a s t œː r
klukkutímð	kʰ l ʏ h k ʏ tʰ iː m ð
oelur	ɔ ɛː l ʏ r
óredika	oʰ r ɛː t ɪː k a
márnbrautarlest	m a u r t n p r ø yː t a r l ɛ s t
jétur	j j ɛː t ʏ r
wmásjá	v m a uː s j a uː
zýpi	s iː p ɪ
jjarstýring	j j a r̥ s t iː r i ŋ k
zoss	s ɔ sː
kostú	kʰ ɔ s t ː
úómari	u o uː m aː r ɪ
krumme	k r̥ ʏ mː ː
jóðurmál	j o uː ð ʏ r m a uː l
rmiðja	r m ɪ ð j a
úeta	u ɛː t a
íítt	i i h t
pjarlægja	p j a r l a iː j a
éohnsen	j o u n s ɛː nː
garðyrkjy	k a r ð ɪ r̥ c ː
ninfóníuhljómsveit	n ɪ n f o uː n iː j ʏ l̥ j o u m s v e iː t
ólessa	o l ɛ sː a
mpennandi	m p ɛ nː a n t ɪ
éödd	j œ tː
þígður	θ i ɣ ð ʏ r
áarís	aʰ aː r iː s
úkjól	u c o uː l
ýlágreni	i l a uː k r ɛː n ɪ
kljúfb	kʰ l j uː v p
æræla	a r a iː l a
lraggi	l r a cː ɪ
ökriðdreki	œ k r ɪ ð t r ɛː c ɪ
bkýring	p c iː r i ŋ k
lindi	l ɪ n t ɪ
lotlendi	l ɔː t l ɛ n d ɪ
yengja	ɪ e i ɲ c a
apótekaru	aː p o uː tʰ ɛː k aː r ʏ
stafa	s t aː v a
ausl	ø yː s l
éengill	jʰ e i ɲ c ɪ t l
zkegg	s c ɛ kː
sorg	sʰ ɔ r k
ýáningur	iʰ a uː n i ŋ k ʏ r
ilmo	ɪ l m ː
hyllr	h ɪ t l r
eip	e iː p
selgía	s ɛ l c i j a
jökkva	j œ h k v a
túri	t uː r ɪ
ólautuleikari	o l ø yː t ʏ l e iː k aː r ɪ
andrb	a n t r p
garðyrkjh	k a r ð ɪ r̥ c t
hvítkáx	xʷ iː t kʰ a uː s
wteypa	v t e iː p a
zækifæri	s a iː c ɪ f a iː r ɪ
lenedikt	l ɛː n ɛː t ɪ x t
álika	a l ɪː k a
ptilkur	p t ɪ l̥ k ʏ r
ylak	ɪ l aː k
kea	cʰ ɛː a
nxl	n x s t l
ttibú	tː t ɪ p uː
étranda	j t r a n t a
kinr	cʰ ɪ n r
fúða	f uː ð a
hádegu	h a uː t e iː j ʏ
iðjý	ɪ ð j ː
sorð	s ɔ r ð
ýistúlka	i ɪː s tʰ u l̥ k a
þkoða	θ k ɔː ð a
úora	u ɔː r a
liður	l ɪː ð ʏ r
þjúgur	θ j uː ʏ r
yta	ɪː t a
ýensín	i ɛ n s iː n
hissu	h ɪ sː ʏ
nlástur	nʰ l a u s t ʏ r
ufsa	ʏ f s a
auðveldua	ø y ð v ɛ l t ʏ a
glatt	k l aː t t
öjófnaður	œ j o u p n aː ð ʏ r
æorri	a ɔ rː ɪ
slokkun	s l ɔ h k ʏ n
ákráning	a k r a uː n i ŋ k
bestari	p ɛ s t aː r ɪ
undry	ʏ n t r ː
yiss	ɪ ɪ sː
yanneskja	ɪ a nː ɛ s c a
otaða	ɔ t aː ð a
érás	j uː r a uː s
úör	u œː r
újöllaufungur	u j œ l l ø yː v u ŋ k ʏ r
óús	o uː s
pall	p a lː
eyjafjallajökulé	e iː j a f j a t l a j œː k ʏ t ː
íiggi	i ɪ cː ɪ
rækt	r a i x t
afx	aː v s
úæjar	u a iː j a r̥
öóná	œ o uː n a uː
sálsháttur	s a u l s h a u h t ʏ r
kraftaveré	kʰ r a f t a v ɛ r̥ ː
staðhæfa	s t a ð h a iː v a
yígja	ɪ iː j a
hruflk	r̥ ʏ p l k
barlama	p a r l a m a
bangafi	p a u ŋ k aː v ɪ
venning	v ɛ nː i ŋ k
örímerki	œ r iː m ɛ r̥ c ɪ
úókn	u o ʊ k n̥
kynná	cʰ ɪ nː ː
gráðó	k r a uː ð ː
hiký	h ɪː k ː
testur	t ɛ s t ʏ r
þeykja	θ e iː c a
fræða	f r a iː ð a
púlgarska	p u l k a r̥ s k a
zars	s a r̥ s
éótbára	j o uː t p a uː r a
figning	f ɪ k n i ŋ k
kíkih	cʰ iː c ɪ t
innihalr	ɪ nː ɪ h a l r
zungur	s u ŋ k ʏ r
kommúnistp	kʰ ɔ mː uː n ɪ s t p
wotlendi	v ɔː t l ɛ n d ɪ
dallegur	t a t l ɛː ɣ ʏ r
ferningur	f ɛ r t n i ŋ k ʏ r
hálfleikuý	h a u l v l e iː k ʏ ː
mindi	m ɪ n t ɪ
lýlega	l iː l ɛː ɣ a
slýta	s l iː t a
íéttúð	i j ɛ h t uː ð
átilkur	a t ɪ l̥ k ʏ r
jkemmd	j c ɛ m t
bómur	p o uː m ʏ r
upy	ʏ h ː
sitari	s ɪː t a r ɪ
thersla	t uː h ɛ r̥ s t l a
oeiðsl	ɔ e i ð s t l
ylússa	ɪ l u sː a
áviágrip	a iː v ɪ a uː k r ɪː p
kommúnisti	kʰ ɔ mː uː n ɪ s t ɪ
ákáld	a k a u l t
dmjör	t m j œː r
wárnbrautarlest	v a u r t n p r ø yː t a r l ɛ s t
érúður	j r uː ð ʏ r
yálsháttur	ɪ a u l s h a u h t ʏ r
ótofnfélagi	o t ɔ p n f j ɛː l aː j ɪ
pþrótt	pː θ r o u h t
hugr	h ʏː j r
þota	θ ɔː t a
yigla	ɪ ɪ k l a
sútta	sʰ u h t a
fylgifiskur	f ɪ l c ɪ f ɪ s k ʏ r
gengh	c e i ɲ c t
heyjt	h e iː j t
slafía	s uː l a v iː j a
éugl	j ʏ k l
kúkb	kʰ uː k p
aðganguæ	a ð k a u ŋ k ʏ ː
klemma	kʰ l ɛ mː a
þíkamsrækt	θ iː kʰ a m s r a i x t
oorrit	ɔ ɔ r r ɪː t
glatá	k l aː t ː
hylur	h ɪː l ʏ r
dóa	t o uː a
pkjól	p c o uː l
hátíæ	h a uː tʰ iː ː
numar	n ʏː m aː r
hrokó	r̥ ɔː c ː
oirka	ɔ ɪ r̥ k a
yjólkurkýr	ɪ j o u l̥ k ʏ r cʰ iː r
ojöfull	ɔ j œː v ʏ t l
haddd	h a tː t
lýska	l i s k a
zölvi	s œ l v ɪ
útarfsemi	u t a r v s ɛː m ɪ
ojöundi	ɔ j œː ʏ n t ɪ
siðeyra	s ɪː ð e iː r a
jönd	j œ n t
bestun	p ɛ s t ʏ n
æhorlacius	aʰ ɔ r l a s iː j ʏ s
disjafn	t ɪː s j a p n
épnunartími	j h p n ʏː n aː r tʰ iː m ɪ
æráðlaus	a r a u ð l ø yː s
motn	m ɔ h t n
éiður	j ɪː ð ʏ r
mjöllaufungur	m j œ l l ø yː v u ŋ k ʏ r
mesti	m ɛ s t ɪ
metfang	m ɛː t f a u ŋ k
hildigunnuö	h ɪ l t ɪ k ʏ nː ʏ ø
hvílx	xʷ i l s
þtöðva	θ t œ ð v a
annk	a nː k
ljáni	l j a uː n ɪ
grallari	k r a t l aː r ɪ
ntór	n t o uː r
úangi	u a u ɲ c ɪ
zaun	s ø yː n
óollur	oʰ ɔ t l ʏ r
hagsæly	h a x s a i l ː
yói	ɪ o uː ɪ
éúna	j uː n a
áollur	aʰ ɔ t l ʏ r
oegna	ɔ ɛ k n a
fteðji	f t ɛ ð j ɪ
þlaðra	θ l a ð r a
zleikja	s t l e iː c a
ök	œ uː k
mýning	m iː n i ŋ k
æteindór	a t e i n t o uː r
llugvöllur	l l ʏ ɣ v œ t l ʏ r
úæði	u a iː ð ɪ
jjölnir	j j œ l n ɪ r
ftyðja	f t ɪ ð j a
þenni	θ ɛ nː ɪ
greinió	k r e iː n ɪ ː
heity	h e iː t ː
dók	t o uː k
zmali	s m aː l ɪ
hrólfué	r̥ o u l v ʏ ː
gráðp	k r a uː ð p
ástfríður	a u s t f r iː ð ʏ r
öumi	œʰ ʏː m ɪ
írlög	i r l œː ɣ
jinnimáttarkennd	j ɪ nː ɪ m a u h t a r cʰ ɛ n t
rk	r uː k
æef	a ɛː v
öylgja	œ ɪ l c a
vkíta	v c iː t a
úaugardagur	u ø yː ɣ a r t aː ɣ ʏ r
oögga	ɔ œ kː a
pröng	p r ø y ŋ k
jáni	j a uː n ɪ
wyrkneska	vʰ ɪ r̥ k n ɛ s k a
þviágrip	θ iː v ɪ a uː k r ɪː p
erfiðá	ɛ r v ɪː ð ː
újóla	u j o uː l a
gefh	c ɛː v t
áærmynd	a a i r m ɪ n t
tauga	t ø yː ɣ a
rerkur	r ɛ r̥ k ʏ r
ojálfsmynd	ɔ j a u l v s m ɪ n t
þtansa	θ t a n s a
hirb	h ɪ r p
zinnka	s i ŋ̊ k a
úolur	u ɔː l ʏ r
hámarö	h a uː m a r̥ ø
nöller	n œ lː ɛ r
heiðni	h e i ð n ɪ
óveif	o v e iː v
vkýra	v c iː r a
garðup	k a r ð ʏ p
öögmaður	œ œ ɣ m aː ð ʏ r
ansö	a n s ø
óausn	o ø y s t n
örka	œ r̥ k a
zlindhæð	s l ɪ n t h a iː ð
okaplyndi	ɔ k aː p l ɪ n t ɪ
úindur	u ɪ n t ʏ r
zg	s ɛ ɣ
æg	a ɛ ɣ
veyta	v e iː t a
hótp	h o uː t p
lilun	l ɪː l ʏ n
íogga	i ɔ kː a
æyrðra	a ɪ r ð r a
íorbjörg	i ɔ r p j œ r k
æóstri	a o u s t r ɪ
ölága	œʰ l a uː a
vær	v a iː r
hóteö	h o uː t ɛ ø
pkilningur	p c ɪ l n i ŋ k ʏ r
úorskeyti	u ɔ r̥ s c e iː t ɪ
mtilla	m t ɪ t l a
éanilla	j aː n ɪ lː a
ítskýra	iː t s c iː r a
hjúkry	ç uː k r ː
zeiðni	s e i ð n ɪ
jtærðfræði	j t a i r ð f r a iː ð ɪ
æjúga	a j uː a
klapð	kʰ l a h ð
oagnorð	ɔ a k n ɔ r ð
fjúkrahús	f j uː k r a h uː s
eldsneyta	ɛ l t s n e iː t a
aðgætnl	a ð c a i h t n l
kirkjö	cʰ ɪ r̥ c ø
éán	j a uː n
læunn	l a iː j ʏ nː
wöl	v œː l
köggulb	kʰ œ kː ʏ t p
dagga	t a kː a
öestari	œ ɛ s t aː r ɪ
rund	rʰ ʏ n t
jjálfur	j j a u l v ʏ r
ovallt	ɔ uː v a l̥ t
nkulu	n k ʏː l ʏ
íattur	i a h t ʏ r
nauður	n ø yː ð ʏ r
vtreka	vː tʰ r ɛː k a
undirlendu	ʏ n t ɪ r l ɛ n t ʏ
helvítr	h ɛ l v iː t r
jöntun	jʰ œ n̥ t ʏ n
eyrún	e iː r u n
ferð	f ɛ r ð
þáningur	θʰ a uː n i ŋ k ʏ r
athyglæ	aː t h ɪ k l ː
ftöðugur	f t œː ð ʏ ɣ ʏ r
ekkjp	ɛ h c p
glór	k l o uː r
kalú	kʰ a t ː
verla	vʰ ɛ r t l a
jíska	jʰ i s k a
áerill	a ɛː r ɪ t l
wvína	v v iː n a
faug	f ø yː ɣ
barl	p a r t l
wóhann	v o uː h a nː
athygll	aː t h ɪ k l l
öelpa	œʰ ɛ l̥ p a
oífga	ɔ i v k a
siggja	s ɪ cː a
tinalegur	t ɪː n a l ɛː ɣ ʏ r
reisn	r e i s t n
þóstri	θ o u s t r ɪ
mólgna	m o u l n a
sjálfsmynd	s j a u l v s m ɪ n t
telmegun	t ɛ l m ɛː ɣ ʏ n
yund	ɪ ʏ n t
újálki	u j a u l̥ k ɪ
þhorlacius	θʰ ɔ r l a s iː j ʏ s
digmar	t ɪ ɣ m aː r
ellefd	ɛ t l ɛ v t
hrönn	r̥ œ nː
æágranni	a a uː k r a nː ɪ
ökulu	œ k ʏː l ʏ
éusl	j ʏ s t l
úiti	u ɪː t ɪ
alvarlegy	a l v a r l ɛː ɣ ː
kalx	kʰ a t s
dylting	t ɪ l̥ t i ŋ k
æikur	a ɪː k ʏ r
krummo	k r̥ ʏ mː ː
timma	t ɪ mː a
vnúður	v t n uː ð ʏ r
útjörnufræði	u t j œ r t n ʏ f r a iː ð ɪ
milji	m ɪ l j ɪ
aðdráttarafk	a ð t r a u h t a r a p k
kep	cʰ ɛː p
farrtré	f a rː t r j ɛː
ytemma	ɪ t ɛ mː a
þungur	θ u ŋ k ʏ r
guðríðuo	k v ʏ ð r iː ð ʏ ː
haraldui	h aː r a l t ʏ ɪ
höfuðborgarsvæðit	h œː v ʏ θ p ɔ r k a r s v a iː ð ɪ t
horfy	h ɔ r v ː
ærækinn	a r a iː c ɪ nː
rínus	r iː n ʏ s
lörðun	l œ r ð ʏ n
heilr	h e iː l r
þráðna	θ r a u ð n a
öjólk	œ j o u l̥ k
rátækur	r a uː tʰ a iː k ʏ r
élit	j uː l ɪː t
kóreá	kʰ o uː r ɛː ː
hendh	h ɛ n t t
þjúga	θ j uː a
öilki	œ ɪ l̥ c ɪ
riltur	rʰ ɪ l̥ t ʏ r
delja	t ɛ l j a
wýting	v iː t i ŋ k
yamheiti	ɪ aː m h e iː t ɪ
haddð	h a tː ð
hjálu	ç a u l̥ ʏ
próðursonur	p r o uː ð ʏ r̥ s ɔː n ʏ r
svild	s uː v ɪ l t
hreinlætt	r̥ e i n l a iː t t
wuglakjöt	v ʏ k l a cʰ œː t
íyrja	i ɪ r j a
rrún	r r uː n
ærelsari	a r ɛ l s aː r ɪ
heimilr	h e iː m ɪ l r
éamræmi	j a m r a iː m ɪ
dorsætisráðherra	t ɔ r̥ s a iː t ɪ s r a uː ð h ɛ rː a
úúlgarska	u u l k a r̥ s k a
veyfi	v e iː v ɪ
hugup	h ʏː ɣ ʏ p
yíki	ɪ iː c ɪ
wörf	v œ r v
yráðna	ɪ r a u ð n a
örakkland	œ r a h k l a n t
ræknisfræði	r a i h k n ɪ s f r a iː ð ɪ
bannlega	p a nː l ɛː ɣ a
ftafur	f t aː v ʏ r
mjóher	m j o uː h ɛː r
fmynd	fː m ɪ n t
btef	p t ɛː v
æensín	a ɛ n s iː n
ea	ɛː a
úlugfélag	u l ʏː ɣ f j ɛː l aː ɣ
törungur	t œː r u ŋ k ʏ r
nkarfur	n k a r v ʏ r
zlass	s l a sː
yráður	ɪ r a uː ð ʏ r
áúní	a uː n iː
þánd	θ a u n t
treiður	t r e iː ð ʏ r
hoppl	h ɔ h p l
ærentun	aʰ r ɛ n̥ t ʏ n
wtvarp	vː t v a r̥ p
öússneska	œ u sː n ɛ s k a
einap	e iː n a p
svíhliða	sʰ v iː l̥ ɪː ð a
njálfa	n j a u l v a
werki	v ɛ r̥ c ɪ
hólk	h o u t k
tokk	t ɔ h k
wöf	vʰ œː v
jiðurgangur	j ɪː ð ʏ r k a u ŋ k ʏ r
ýkjálfa	i c a u l v a
vvik	v v ɪː k
helvítd	h ɛ l v iː t t
ntjörnufræði	n t j œ r t n ʏ f r a iː ð ɪ
geðveikuý	c ɛ ð v e iː k ʏ ː
jjómaostur	j j o uː m a ɔ s t ʏ r
sónlistarskóli	sʰ o u n l ɪ s t a r s k o uː l ɪ
yerða	ɪ ɛ r ð a
sálsgrein	s a u l s k r e iː n
fiður	f ɪː ð ʏ r
bjálfsmynd	p j a u l v s m ɪ n t
þómari	θ o uː m aː r ɪ
gígjy	c iː j ː
íðar	iː ð a r
íkutæki	iː k ʏ tʰ a iː c ɪ
dati	t aː t ɪ
hangy	h a u ŋ k ː
íindur	i ɪ n t ʏ r
sórdís	s o u r t iː s
jerma	j ɛ r m a
pani	p aː n ɪ
wundlaug	v ʏ n t l ø yː ɣ
veikna	vʰ e i h k n a
vdd	v tː
hagfræða	h a x f r a iː ð a
öyggja	œʰ ɪ cː a
kommúnistú	kʰ ɔ mː uː n ɪ s t ː
oramkvæmd	ɔ r a m kʰ v a i m t
ækkur	a h k ʏ r
æðri	a i ð r ɪ
súningur	s uː n i ŋ k ʏ r
dkíta	t c iː t a
einvíge	e i n v iː j ː
handd	h a n t t
zygari	s ɪː ɣ aː r ɪ
ýag	i aː ɣ
þögl	θʰ œ k l
þrún	θ r uː n
þiðröð	θ ɪ ð r œː ð
pnerta	p n ɛ r̥ t a
úisjafn	u ɪː s j a p n
óýpi	o iː p ɪ
ærandur	a r a n t ʏ r
tauðgun	t ø y ð k ʏ n
æchiöth	a c œ h t
öjakkur	œʰ j a h k ʏ r
hrúgo	r̥ uː ː
laut	l ø yː t
jerðamaður	j ɛ r ð a m aː ð ʏ r
íiðurstaða	i ɪː ð ʏ r s t aː ð a
oiltaka	ɔʰ ɪː l tʰ aː k a
úödd	u œ tː
ýrauð	i r ø yː ð
apb	a h p
eyjý	e iː j ː
egyptalant	ɛː c ɪ f t a l a n t
krummt	k r̥ ʏ mː t
kútul	kʰ uː t ʏ l
